"","session_id","id","x","y","counts","pa","key","dist2sq","rl_the_sq","rl_emp_sq","jul_day","start_hr","dur_hr","treatment","obs","fish"
"4447","C017","15,65","15","65",0,0,"C017_15,65",66.4978448749229,145.543848589906,135.08073975913,42,10,0.5,"OFF","AB",65
"4448","C018","15,65","15","65",0,0,"C018_15,65",66.4978448749229,145.543848589906,135.08073975913,42,11,0.5,"OFF","AB",65
"4449","C019","15,65","15","65",0,0,"C019_15,65",66.4978448749229,145.543848589906,135.08073975913,42,11,0.5,"OFF","AB",65
"4450","C020","15,65","15","65",0,0,"C020_15,65",66.4978448749229,145.543848589906,135.08073975913,42,13,0.5,"OFF","AB",65
"4451","C021","15,65","15","65",0,0,"C021_15,65",66.4978448749229,145.543848589906,135.08073975913,42,13,0.5,"OFF","AB",65
"4452","C022","15,65","15","65",0,0,"C022_15,65",66.4978448749229,145.543848589906,135.08073975913,42,14,0.5,"OFF","AB",65
"4453","C023","15,65","15","65",0,0,"C023_15,65",66.4978448749229,145.543848589906,135.08073975913,42,15,0.5,"OFF","AB",65
"4454","C024","15,65","15","65",0,0,"C024_15,65",66.4978448749229,145.543848589906,135.08073975913,43,9,0.5,"OFF","LB",164
"4455","C025","15,65","15","65",0,0,"C025_15,65",66.4978448749229,145.543848589906,135.08073975913,46,9,0.5,"ON","AMB",270
"4456","C026","15,65","15","65",0,0,"C026_15,65",66.4978448749229,145.543848589906,135.08073975913,46,11,0.5,"OFF","AMB",270
"4457","C027","15,65","15","65",0,0,"C027_15,65",66.4978448749229,145.543848589906,135.08073975913,46,12,0.5,"OFF","AB",270
"4458","C028","15,65","15","65",0,0,"C028_15,65",66.4978448749229,145.543848589906,135.08073975913,46,12,0.5,"OFF","AB",270
"4459","C029","15,65","15","65",0,0,"C029_15,65",66.4978448749229,145.543848589906,135.08073975913,46,13,0.5,"OFF","AB",270
"4460","C030","15,65","15","65",0,0,"C030_15,65",66.4978448749229,145.543848589906,135.08073975913,46,14,0.5,"OFF","AB",270
"4461","C031","15,65","15","65",0,0,"C031_15,65",66.4978448749229,145.543848589906,135.08073975913,46,14,0.5,"OFF","AB",270
"4462","C032","15,65","15","65",0,0,"C032_15,65",66.4978448749229,145.543848589906,135.08073975913,47,10,0.5,"OFF","AB",728
"4463","T048","15,65","15","65",0,0,"T048_15,65",66.4978448749229,145.543848589906,135.08073975913,40,10,0.5,"ON","AB",407
"4464","T049","15,65","15","65",0,0,"T049_15,65",66.4978448749229,145.543848589906,135.08073975913,40,11,0.5,"ON","AB",407
"4465","T050","15,65","15","65",0,0,"T050_15,65",66.4978448749229,145.543848589906,135.08073975913,40,12,0.5,"ON","AB",407
"4466","T051","15,65","15","65",0,0,"T051_15,65",66.4978448749229,145.543848589906,135.08073975913,40,13,0.5,"ON","AB",407
"4467","T052","15,65","15","65",0,0,"T052_15,65",66.4978448749229,145.543848589906,135.08073975913,40,14,0.5,"ON","AB",407
"4468","T053","15,65","15","65",0,0,"T053_15,65",66.4978448749229,145.543848589906,135.08073975913,40,15,0.5,"ON","AB",407
"4469","T054","15,65","15","65",0,0,"T054_15,65",66.4978448749229,145.543848589906,135.08073975913,40,15,0.5,"ON","AB",407
"4470","T055","15,65","15","65",0,0,"T055_15,65",66.4978448749229,145.543848589906,135.08073975913,41,11,0.5,"ON","AB",195
"4471","T056","15,65","15","65",0,0,"T056_15,65",66.4978448749229,145.543848589906,135.08073975913,41,12,0.5,"ON","AB",195
"4472","T057","15,65","15","65",0,0,"T057_15,65",66.4978448749229,145.543848589906,135.08073975913,41,13,0.5,"ON","AB",195
"4473","T058","15,65","15","65",0,0,"T058_15,65",66.4978448749229,145.543848589906,135.08073975913,41,13,0.5,"ON","AB",195
"4474","T059","15,65","15","65",0,0,"T059_15,65",66.4978448749229,145.543848589906,135.08073975913,41,15,0.5,"ON","AB",195
"4475","T061","15,65","15","65",0,0,"T061_15,65",66.4978448749229,145.543848589906,135.08073975913,41,16,0.5,"ON","AB",195
"4476","T062","15,65","15","65",0,0,"T062_15,65",66.4978448749229,145.543848589906,135.08073975913,42,9,0.5,"ON","AB",65
"4477","T063","15,65","15","65",0,0,"T063_15,65",66.4978448749229,145.543848589906,135.08073975913,43,10,0.5,"ON","LB",164
"4478","T064","15,65","15","65",0,0,"T064_15,65",66.4978448749229,145.543848589906,135.08073975913,43,11,0.5,"ON","LB",164
"4479","T065","15,65","15","65",0,0,"T065_15,65",66.4978448749229,145.543848589906,135.08073975913,43,12,0.5,"ON","LB",164
"4480","T066","15,65","15","65",0,0,"T066_15,65",66.4978448749229,145.543848589906,135.08073975913,43,13,0.5,"ON","LB",164
"4481","T067","15,65","15","65",0,0,"T067_15,65",66.4978448749229,145.543848589906,135.08073975913,43,13,0.5,"ON","LB",164
"4482","T068","15,65","15","65",0,0,"T068_15,65",66.4978448749229,145.543848589906,135.08073975913,43,14,0.5,"ON","LB",164
"4483","T069","15,65","15","65",0,0,"T069_15,65",66.4978448749229,145.543848589906,135.08073975913,43,15,0.5,"ON","LB",164
"4484","T070","15,65","15","65",0,0,"T070_15,65",66.4978448749229,145.543848589906,135.08073975913,44,10,0.5,"ON","AC",181
"4485","T071","15,65","15","65",0,0,"T071_15,65",66.4978448749229,145.543848589906,135.08073975913,44,11,0.5,"ON","AC",181
"4486","T072","15,65","15","65",0,0,"T072_15,65",66.4978448749229,145.543848589906,135.08073975913,44,11,0.5,"ON","AC",181
"4487","T073","15,65","15","65",0,0,"T073_15,65",66.4978448749229,145.543848589906,135.08073975913,44,12,0.5,"ON","AC",181
"4488","T074","15,65","15","65",0,0,"T074_15,65",66.4978448749229,145.543848589906,135.08073975913,44,13,0.5,"ON","AC",181
"4489","T075","15,65","15","65",0,0,"T075_15,65",66.4978448749229,145.543848589906,135.08073975913,44,13,0.5,"ON","AC",181
"4490","T076","15,65","15","65",0,0,"T076_15,65",66.4978448749229,145.543848589906,135.08073975913,44,14,0.5,"ON","AC",181
"4491","T078","15,65","15","65",0,0,"T078_15,65",66.4978448749229,145.543848589906,135.08073975913,45,10,0.5,"ON","AC",314
"4492","T079","15,65","15","65",0,0,"T079_15,65",66.4978448749229,145.543848589906,135.08073975913,45,11,0.5,"ON","AC",314
"4493","T080","15,65","15","65",0,0,"T080_15,65",66.4978448749229,145.543848589906,135.08073975913,45,11,0.5,"ON","AC",314
"4494","T081","15,65","15","65",0,0,"T081_15,65",66.4978448749229,145.543848589906,135.08073975913,47,10,0.5,"ON","AB",728
"4495","T082","15,65","15","65",0,0,"T082_15,65",66.4978448749229,145.543848589906,135.08073975913,47,11,0.5,"ON","AMB",728
"4496","T083","15,65","15","65",0,0,"T083_15,65",66.4978448749229,145.543848589906,135.08073975913,47,12,0.5,"ON","AMB",728
"4497","T084","15,65","15","65",0,0,"T084_15,65",66.4978448749229,145.543848589906,135.08073975913,47,13,0.5,"ON","AMB",728
"4498","T085","15,65","15","65",0,0,"T085_15,65",66.4978448749229,145.543848589906,135.08073975913,48,9,0.5,"ON","AB",1153
"4499","T086","15,65","15","65",0,0,"T086_15,65",66.4978448749229,145.543848589906,135.08073975913,48,10,0.5,"ON","AB",1153
"4500","T087","15,65","15","65",0,0,"T087_15,65",66.4978448749229,145.543848589906,135.08073975913,48,10,0.5,"ON","AB",1153
"4501","T088","15,65","15","65",0,0,"T088_15,65",66.4978448749229,145.543848589906,135.08073975913,48,12,0.5,"ON","AC",1153
"4502","T089","15,65","15","65",0,0,"T089_15,65",66.4978448749229,145.543848589906,135.08073975913,48,12,0.5,"ON","AC",1153
"4503","T090","15,65","15","65",0,0,"T090_15,65",66.4978448749229,145.543848589906,135.08073975913,48,13,0.5,"ON","AC",1153
"4504","C017","25,65","25","65",0,0,"C017_25,65",69.6419413859206,145.142582613977,134.586227191749,42,10,0.5,"OFF","AB",65
"4505","C018","25,65","25","65",0,0,"C018_25,65",69.6419413859206,145.142582613977,134.586227191749,42,11,0.5,"OFF","AB",65
"4506","C019","25,65","25","65",0,0,"C019_25,65",69.6419413859206,145.142582613977,134.586227191749,42,11,0.5,"OFF","AB",65
"4507","C020","25,65","25","65",0,0,"C020_25,65",69.6419413859206,145.142582613977,134.586227191749,42,13,0.5,"OFF","AB",65
"4508","C021","25,65","25","65",0,0,"C021_25,65",69.6419413859206,145.142582613977,134.586227191749,42,13,0.5,"OFF","AB",65
"4509","C022","25,65","25","65",0,0,"C022_25,65",69.6419413859206,145.142582613977,134.586227191749,42,14,0.5,"OFF","AB",65
"4510","C023","25,65","25","65",0,0,"C023_25,65",69.6419413859206,145.142582613977,134.586227191749,42,15,0.5,"OFF","AB",65
"4511","C024","25,65","25","65",0,0,"C024_25,65",69.6419413859206,145.142582613977,134.586227191749,43,9,0.5,"OFF","LB",164
"4512","C025","25,65","25","65",1,1,"C025_25,65",69.6419413859206,145.142582613977,134.586227191749,46,9,0.5,"ON","AMB",270
"4513","C026","25,65","25","65",0,0,"C026_25,65",69.6419413859206,145.142582613977,134.586227191749,46,11,0.5,"OFF","AMB",270
"4514","C027","25,65","25","65",0,0,"C027_25,65",69.6419413859206,145.142582613977,134.586227191749,46,12,0.5,"OFF","AB",270
"4515","C028","25,65","25","65",0,0,"C028_25,65",69.6419413859206,145.142582613977,134.586227191749,46,12,0.5,"OFF","AB",270
"4516","C029","25,65","25","65",0,0,"C029_25,65",69.6419413859206,145.142582613977,134.586227191749,46,13,0.5,"OFF","AB",270
"4517","C030","25,65","25","65",0,0,"C030_25,65",69.6419413859206,145.142582613977,134.586227191749,46,14,0.5,"OFF","AB",270
"4518","C031","25,65","25","65",0,0,"C031_25,65",69.6419413859206,145.142582613977,134.586227191749,46,14,0.5,"OFF","AB",270
"4519","C032","25,65","25","65",1,1,"C032_25,65",69.6419413859206,145.142582613977,134.586227191749,47,10,0.5,"OFF","AB",728
"4520","T048","25,65","25","65",0,0,"T048_25,65",69.6419413859206,145.142582613977,134.586227191749,40,10,0.5,"ON","AB",407
"4521","T049","25,65","25","65",0,0,"T049_25,65",69.6419413859206,145.142582613977,134.586227191749,40,11,0.5,"ON","AB",407
"4522","T050","25,65","25","65",0,0,"T050_25,65",69.6419413859206,145.142582613977,134.586227191749,40,12,0.5,"ON","AB",407
"4523","T051","25,65","25","65",0,0,"T051_25,65",69.6419413859206,145.142582613977,134.586227191749,40,13,0.5,"ON","AB",407
"4524","T052","25,65","25","65",0,0,"T052_25,65",69.6419413859206,145.142582613977,134.586227191749,40,14,0.5,"ON","AB",407
"4525","T053","25,65","25","65",0,0,"T053_25,65",69.6419413859206,145.142582613977,134.586227191749,40,15,0.5,"ON","AB",407
"4526","T054","25,65","25","65",0,0,"T054_25,65",69.6419413859206,145.142582613977,134.586227191749,40,15,0.5,"ON","AB",407
"4527","T055","25,65","25","65",0,0,"T055_25,65",69.6419413859206,145.142582613977,134.586227191749,41,11,0.5,"ON","AB",195
"4528","T056","25,65","25","65",0,0,"T056_25,65",69.6419413859206,145.142582613977,134.586227191749,41,12,0.5,"ON","AB",195
"4529","T057","25,65","25","65",0,0,"T057_25,65",69.6419413859206,145.142582613977,134.586227191749,41,13,0.5,"ON","AB",195
"4530","T058","25,65","25","65",0,0,"T058_25,65",69.6419413859206,145.142582613977,134.586227191749,41,13,0.5,"ON","AB",195
"4531","T059","25,65","25","65",0,0,"T059_25,65",69.6419413859206,145.142582613977,134.586227191749,41,15,0.5,"ON","AB",195
"4532","T061","25,65","25","65",0,0,"T061_25,65",69.6419413859206,145.142582613977,134.586227191749,41,16,0.5,"ON","AB",195
"4533","T062","25,65","25","65",0,0,"T062_25,65",69.6419413859206,145.142582613977,134.586227191749,42,9,0.5,"ON","AB",65
"4534","T063","25,65","25","65",0,0,"T063_25,65",69.6419413859206,145.142582613977,134.586227191749,43,10,0.5,"ON","LB",164
"4535","T064","25,65","25","65",0,0,"T064_25,65",69.6419413859206,145.142582613977,134.586227191749,43,11,0.5,"ON","LB",164
"4536","T065","25,65","25","65",0,0,"T065_25,65",69.6419413859206,145.142582613977,134.586227191749,43,12,0.5,"ON","LB",164
"4537","T066","25,65","25","65",0,0,"T066_25,65",69.6419413859206,145.142582613977,134.586227191749,43,13,0.5,"ON","LB",164
"4538","T067","25,65","25","65",0,0,"T067_25,65",69.6419413859206,145.142582613977,134.586227191749,43,13,0.5,"ON","LB",164
"4539","T068","25,65","25","65",0,0,"T068_25,65",69.6419413859206,145.142582613977,134.586227191749,43,14,0.5,"ON","LB",164
"4540","T069","25,65","25","65",0,0,"T069_25,65",69.6419413859206,145.142582613977,134.586227191749,43,15,0.5,"ON","LB",164
"4541","T070","25,65","25","65",0,0,"T070_25,65",69.6419413859206,145.142582613977,134.586227191749,44,10,0.5,"ON","AC",181
"4542","T071","25,65","25","65",0,0,"T071_25,65",69.6419413859206,145.142582613977,134.586227191749,44,11,0.5,"ON","AC",181
"4543","T072","25,65","25","65",0,0,"T072_25,65",69.6419413859206,145.142582613977,134.586227191749,44,11,0.5,"ON","AC",181
"4544","T073","25,65","25","65",0,0,"T073_25,65",69.6419413859206,145.142582613977,134.586227191749,44,12,0.5,"ON","AC",181
"4545","T074","25,65","25","65",0,0,"T074_25,65",69.6419413859206,145.142582613977,134.586227191749,44,13,0.5,"ON","AC",181
"4546","T075","25,65","25","65",0,0,"T075_25,65",69.6419413859206,145.142582613977,134.586227191749,44,13,0.5,"ON","AC",181
"4547","T076","25,65","25","65",0,0,"T076_25,65",69.6419413859206,145.142582613977,134.586227191749,44,14,0.5,"ON","AC",181
"4548","T078","25,65","25","65",0,0,"T078_25,65",69.6419413859206,145.142582613977,134.586227191749,45,10,0.5,"ON","AC",314
"4549","T079","25,65","25","65",0,0,"T079_25,65",69.6419413859206,145.142582613977,134.586227191749,45,11,0.5,"ON","AC",314
"4550","T080","25,65","25","65",0,0,"T080_25,65",69.6419413859206,145.142582613977,134.586227191749,45,11,0.5,"ON","AC",314
"4551","T081","25,65","25","65",0,0,"T081_25,65",69.6419413859206,145.142582613977,134.586227191749,47,10,0.5,"ON","AB",728
"4552","T082","25,65","25","65",0,0,"T082_25,65",69.6419413859206,145.142582613977,134.586227191749,47,11,0.5,"ON","AMB",728
"4553","T083","25,65","25","65",0,0,"T083_25,65",69.6419413859206,145.142582613977,134.586227191749,47,12,0.5,"ON","AMB",728
"4554","T084","25,65","25","65",0,0,"T084_25,65",69.6419413859206,145.142582613977,134.586227191749,47,13,0.5,"ON","AMB",728
"4555","T085","25,65","25","65",0,0,"T085_25,65",69.6419413859206,145.142582613977,134.586227191749,48,9,0.5,"ON","AB",1153
"4556","T086","25,65","25","65",0,0,"T086_25,65",69.6419413859206,145.142582613977,134.586227191749,48,10,0.5,"ON","AB",1153
"4557","T087","25,65","25","65",0,0,"T087_25,65",69.6419413859206,145.142582613977,134.586227191749,48,10,0.5,"ON","AB",1153
"4558","T088","25,65","25","65",0,0,"T088_25,65",69.6419413859206,145.142582613977,134.586227191749,48,12,0.5,"ON","AC",1153
"4559","T089","25,65","25","65",0,0,"T089_25,65",69.6419413859206,145.142582613977,134.586227191749,48,12,0.5,"ON","AC",1153
"4560","T090","25,65","25","65",0,0,"T090_25,65",69.6419413859206,145.142582613977,134.586227191749,48,13,0.5,"ON","AC",1153
"4561","C017","35,65","35","65",0,0,"C017_35,65",73.824115301167,144.636034977234,133.961967505224,42,10,0.5,"OFF","AB",65
"4562","C018","35,65","35","65",0,0,"C018_35,65",73.824115301167,144.636034977234,133.961967505224,42,11,0.5,"OFF","AB",65
"4563","C019","35,65","35","65",0,0,"C019_35,65",73.824115301167,144.636034977234,133.961967505224,42,11,0.5,"OFF","AB",65
"4564","C020","35,65","35","65",0,0,"C020_35,65",73.824115301167,144.636034977234,133.961967505224,42,13,0.5,"OFF","AB",65
"4565","C021","35,65","35","65",0,0,"C021_35,65",73.824115301167,144.636034977234,133.961967505224,42,13,0.5,"OFF","AB",65
"4566","C022","35,65","35","65",0,0,"C022_35,65",73.824115301167,144.636034977234,133.961967505224,42,14,0.5,"OFF","AB",65
"4567","C023","35,65","35","65",0,0,"C023_35,65",73.824115301167,144.636034977234,133.961967505224,42,15,0.5,"OFF","AB",65
"4568","C024","35,65","35","65",0,0,"C024_35,65",73.824115301167,144.636034977234,133.961967505224,43,9,0.5,"OFF","LB",164
"4569","C025","35,65","35","65",1,1,"C025_35,65",73.824115301167,144.636034977234,133.961967505224,46,9,0.5,"ON","AMB",270
"4570","C026","35,65","35","65",1,1,"C026_35,65",73.824115301167,144.636034977234,133.961967505224,46,11,0.5,"OFF","AMB",270
"4571","C027","35,65","35","65",0,0,"C027_35,65",73.824115301167,144.636034977234,133.961967505224,46,12,0.5,"OFF","AB",270
"4572","C028","35,65","35","65",0,0,"C028_35,65",73.824115301167,144.636034977234,133.961967505224,46,12,0.5,"OFF","AB",270
"4573","C029","35,65","35","65",0,0,"C029_35,65",73.824115301167,144.636034977234,133.961967505224,46,13,0.5,"OFF","AB",270
"4574","C030","35,65","35","65",0,0,"C030_35,65",73.824115301167,144.636034977234,133.961967505224,46,14,0.5,"OFF","AB",270
"4575","C031","35,65","35","65",1,1,"C031_35,65",73.824115301167,144.636034977234,133.961967505224,46,14,0.5,"OFF","AB",270
"4576","C032","35,65","35","65",0,0,"C032_35,65",73.824115301167,144.636034977234,133.961967505224,47,10,0.5,"OFF","AB",728
"4577","T048","35,65","35","65",0,0,"T048_35,65",73.824115301167,144.636034977234,133.961967505224,40,10,0.5,"ON","AB",407
"4578","T049","35,65","35","65",0,0,"T049_35,65",73.824115301167,144.636034977234,133.961967505224,40,11,0.5,"ON","AB",407
"4579","T050","35,65","35","65",0,0,"T050_35,65",73.824115301167,144.636034977234,133.961967505224,40,12,0.5,"ON","AB",407
"4580","T051","35,65","35","65",0,0,"T051_35,65",73.824115301167,144.636034977234,133.961967505224,40,13,0.5,"ON","AB",407
"4581","T052","35,65","35","65",0,0,"T052_35,65",73.824115301167,144.636034977234,133.961967505224,40,14,0.5,"ON","AB",407
"4582","T053","35,65","35","65",0,0,"T053_35,65",73.824115301167,144.636034977234,133.961967505224,40,15,0.5,"ON","AB",407
"4583","T054","35,65","35","65",0,0,"T054_35,65",73.824115301167,144.636034977234,133.961967505224,40,15,0.5,"ON","AB",407
"4584","T055","35,65","35","65",0,0,"T055_35,65",73.824115301167,144.636034977234,133.961967505224,41,11,0.5,"ON","AB",195
"4585","T056","35,65","35","65",0,0,"T056_35,65",73.824115301167,144.636034977234,133.961967505224,41,12,0.5,"ON","AB",195
"4586","T057","35,65","35","65",0,0,"T057_35,65",73.824115301167,144.636034977234,133.961967505224,41,13,0.5,"ON","AB",195
"4587","T058","35,65","35","65",1,1,"T058_35,65",73.824115301167,144.636034977234,133.961967505224,41,13,0.5,"ON","AB",195
"4588","T059","35,65","35","65",0,0,"T059_35,65",73.824115301167,144.636034977234,133.961967505224,41,15,0.5,"ON","AB",195
"4589","T061","35,65","35","65",0,0,"T061_35,65",73.824115301167,144.636034977234,133.961967505224,41,16,0.5,"ON","AB",195
"4590","T062","35,65","35","65",0,0,"T062_35,65",73.824115301167,144.636034977234,133.961967505224,42,9,0.5,"ON","AB",65
"4591","T063","35,65","35","65",0,0,"T063_35,65",73.824115301167,144.636034977234,133.961967505224,43,10,0.5,"ON","LB",164
"4592","T064","35,65","35","65",0,0,"T064_35,65",73.824115301167,144.636034977234,133.961967505224,43,11,0.5,"ON","LB",164
"4593","T065","35,65","35","65",0,0,"T065_35,65",73.824115301167,144.636034977234,133.961967505224,43,12,0.5,"ON","LB",164
"4594","T066","35,65","35","65",0,0,"T066_35,65",73.824115301167,144.636034977234,133.961967505224,43,13,0.5,"ON","LB",164
"4595","T067","35,65","35","65",0,0,"T067_35,65",73.824115301167,144.636034977234,133.961967505224,43,13,0.5,"ON","LB",164
"4596","T068","35,65","35","65",0,0,"T068_35,65",73.824115301167,144.636034977234,133.961967505224,43,14,0.5,"ON","LB",164
"4597","T069","35,65","35","65",0,0,"T069_35,65",73.824115301167,144.636034977234,133.961967505224,43,15,0.5,"ON","LB",164
"4598","T070","35,65","35","65",0,0,"T070_35,65",73.824115301167,144.636034977234,133.961967505224,44,10,0.5,"ON","AC",181
"4599","T071","35,65","35","65",0,0,"T071_35,65",73.824115301167,144.636034977234,133.961967505224,44,11,0.5,"ON","AC",181
"4600","T072","35,65","35","65",0,0,"T072_35,65",73.824115301167,144.636034977234,133.961967505224,44,11,0.5,"ON","AC",181
"4601","T073","35,65","35","65",0,0,"T073_35,65",73.824115301167,144.636034977234,133.961967505224,44,12,0.5,"ON","AC",181
"4602","T074","35,65","35","65",0,0,"T074_35,65",73.824115301167,144.636034977234,133.961967505224,44,13,0.5,"ON","AC",181
"4603","T075","35,65","35","65",0,0,"T075_35,65",73.824115301167,144.636034977234,133.961967505224,44,13,0.5,"ON","AC",181
"4604","T076","35,65","35","65",0,0,"T076_35,65",73.824115301167,144.636034977234,133.961967505224,44,14,0.5,"ON","AC",181
"4605","T078","35,65","35","65",0,0,"T078_35,65",73.824115301167,144.636034977234,133.961967505224,45,10,0.5,"ON","AC",314
"4606","T079","35,65","35","65",0,0,"T079_35,65",73.824115301167,144.636034977234,133.961967505224,45,11,0.5,"ON","AC",314
"4607","T080","35,65","35","65",0,0,"T080_35,65",73.824115301167,144.636034977234,133.961967505224,45,11,0.5,"ON","AC",314
"4608","T081","35,65","35","65",0,0,"T081_35,65",73.824115301167,144.636034977234,133.961967505224,47,10,0.5,"ON","AB",728
"4609","T082","35,65","35","65",0,0,"T082_35,65",73.824115301167,144.636034977234,133.961967505224,47,11,0.5,"ON","AMB",728
"4610","T083","35,65","35","65",0,0,"T083_35,65",73.824115301167,144.636034977234,133.961967505224,47,12,0.5,"ON","AMB",728
"4611","T084","35,65","35","65",0,0,"T084_35,65",73.824115301167,144.636034977234,133.961967505224,47,13,0.5,"ON","AMB",728
"4612","T085","35,65","35","65",0,0,"T085_35,65",73.824115301167,144.636034977234,133.961967505224,48,9,0.5,"ON","AB",1153
"4613","T086","35,65","35","65",0,0,"T086_35,65",73.824115301167,144.636034977234,133.961967505224,48,10,0.5,"ON","AB",1153
"4614","T087","35,65","35","65",0,0,"T087_35,65",73.824115301167,144.636034977234,133.961967505224,48,10,0.5,"ON","AB",1153
"4615","T088","35,65","35","65",0,0,"T088_35,65",73.824115301167,144.636034977234,133.961967505224,48,12,0.5,"ON","AC",1153
"4616","T089","35,65","35","65",0,0,"T089_35,65",73.824115301167,144.636034977234,133.961967505224,48,12,0.5,"ON","AC",1153
"4617","T090","35,65","35","65",0,0,"T090_35,65",73.824115301167,144.636034977234,133.961967505224,48,13,0.5,"ON","AC",1153
"4618","C017","45,65","45","65",0,0,"C017_45,65",79.0569415042095,144.041199826559,133.2289039634,42,10,0.5,"OFF","AB",65
"4619","C018","45,65","45","65",0,0,"C018_45,65",79.0569415042095,144.041199826559,133.2289039634,42,11,0.5,"OFF","AB",65
"4620","C019","45,65","45","65",0,0,"C019_45,65",79.0569415042095,144.041199826559,133.2289039634,42,11,0.5,"OFF","AB",65
"4621","C020","45,65","45","65",0,0,"C020_45,65",79.0569415042095,144.041199826559,133.2289039634,42,13,0.5,"OFF","AB",65
"4622","C021","45,65","45","65",0,0,"C021_45,65",79.0569415042095,144.041199826559,133.2289039634,42,13,0.5,"OFF","AB",65
"4623","C022","45,65","45","65",0,0,"C022_45,65",79.0569415042095,144.041199826559,133.2289039634,42,14,0.5,"OFF","AB",65
"4624","C023","45,65","45","65",0,0,"C023_45,65",79.0569415042095,144.041199826559,133.2289039634,42,15,0.5,"OFF","AB",65
"4625","C024","45,65","45","65",0,0,"C024_45,65",79.0569415042095,144.041199826559,133.2289039634,43,9,0.5,"OFF","LB",164
"4626","C025","45,65","45","65",0,0,"C025_45,65",79.0569415042095,144.041199826559,133.2289039634,46,9,0.5,"ON","AMB",270
"4627","C026","45,65","45","65",0,0,"C026_45,65",79.0569415042095,144.041199826559,133.2289039634,46,11,0.5,"OFF","AMB",270
"4628","C027","45,65","45","65",0,0,"C027_45,65",79.0569415042095,144.041199826559,133.2289039634,46,12,0.5,"OFF","AB",270
"4629","C028","45,65","45","65",0,0,"C028_45,65",79.0569415042095,144.041199826559,133.2289039634,46,12,0.5,"OFF","AB",270
"4630","C029","45,65","45","65",0,0,"C029_45,65",79.0569415042095,144.041199826559,133.2289039634,46,13,0.5,"OFF","AB",270
"4631","C030","45,65","45","65",0,0,"C030_45,65",79.0569415042095,144.041199826559,133.2289039634,46,14,0.5,"OFF","AB",270
"4632","C031","45,65","45","65",0,0,"C031_45,65",79.0569415042095,144.041199826559,133.2289039634,46,14,0.5,"OFF","AB",270
"4633","C032","45,65","45","65",0,0,"C032_45,65",79.0569415042095,144.041199826559,133.2289039634,47,10,0.5,"OFF","AB",728
"4634","T048","45,65","45","65",0,0,"T048_45,65",79.0569415042095,144.041199826559,133.2289039634,40,10,0.5,"ON","AB",407
"4635","T049","45,65","45","65",0,0,"T049_45,65",79.0569415042095,144.041199826559,133.2289039634,40,11,0.5,"ON","AB",407
"4636","T050","45,65","45","65",0,0,"T050_45,65",79.0569415042095,144.041199826559,133.2289039634,40,12,0.5,"ON","AB",407
"4637","T051","45,65","45","65",0,0,"T051_45,65",79.0569415042095,144.041199826559,133.2289039634,40,13,0.5,"ON","AB",407
"4638","T052","45,65","45","65",0,0,"T052_45,65",79.0569415042095,144.041199826559,133.2289039634,40,14,0.5,"ON","AB",407
"4639","T053","45,65","45","65",0,0,"T053_45,65",79.0569415042095,144.041199826559,133.2289039634,40,15,0.5,"ON","AB",407
"4640","T054","45,65","45","65",0,0,"T054_45,65",79.0569415042095,144.041199826559,133.2289039634,40,15,0.5,"ON","AB",407
"4641","T055","45,65","45","65",0,0,"T055_45,65",79.0569415042095,144.041199826559,133.2289039634,41,11,0.5,"ON","AB",195
"4642","T056","45,65","45","65",0,0,"T056_45,65",79.0569415042095,144.041199826559,133.2289039634,41,12,0.5,"ON","AB",195
"4643","T057","45,65","45","65",0,0,"T057_45,65",79.0569415042095,144.041199826559,133.2289039634,41,13,0.5,"ON","AB",195
"4644","T058","45,65","45","65",0,0,"T058_45,65",79.0569415042095,144.041199826559,133.2289039634,41,13,0.5,"ON","AB",195
"4645","T059","45,65","45","65",0,0,"T059_45,65",79.0569415042095,144.041199826559,133.2289039634,41,15,0.5,"ON","AB",195
"4646","T061","45,65","45","65",0,0,"T061_45,65",79.0569415042095,144.041199826559,133.2289039634,41,16,0.5,"ON","AB",195
"4647","T062","45,65","45","65",0,0,"T062_45,65",79.0569415042095,144.041199826559,133.2289039634,42,9,0.5,"ON","AB",65
"4648","T063","45,65","45","65",0,0,"T063_45,65",79.0569415042095,144.041199826559,133.2289039634,43,10,0.5,"ON","LB",164
"4649","T064","45,65","45","65",0,0,"T064_45,65",79.0569415042095,144.041199826559,133.2289039634,43,11,0.5,"ON","LB",164
"4650","T065","45,65","45","65",0,0,"T065_45,65",79.0569415042095,144.041199826559,133.2289039634,43,12,0.5,"ON","LB",164
"4651","T066","45,65","45","65",0,0,"T066_45,65",79.0569415042095,144.041199826559,133.2289039634,43,13,0.5,"ON","LB",164
"4652","T067","45,65","45","65",0,0,"T067_45,65",79.0569415042095,144.041199826559,133.2289039634,43,13,0.5,"ON","LB",164
"4653","T068","45,65","45","65",0,0,"T068_45,65",79.0569415042095,144.041199826559,133.2289039634,43,14,0.5,"ON","LB",164
"4654","T069","45,65","45","65",0,0,"T069_45,65",79.0569415042095,144.041199826559,133.2289039634,43,15,0.5,"ON","LB",164
"4655","T070","45,65","45","65",0,0,"T070_45,65",79.0569415042095,144.041199826559,133.2289039634,44,10,0.5,"ON","AC",181
"4656","T071","45,65","45","65",0,0,"T071_45,65",79.0569415042095,144.041199826559,133.2289039634,44,11,0.5,"ON","AC",181
